Oppdrag_ID,Dato_og_Tid,Time,Skift,Er_helg,c_eff,bind_min,n_aktive,kap_prosedyre,kap_beste_evne,Overordnet_oppdragstype
3395027,2025-11-19 09:52:13,9,Dag,False,3,6.583333333333334,0,Normal,Normal,Unødige og falske utrykninger
3395133,2025-11-19 10:24:29,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3395393,2025-11-19 11:47:44,11,Dag,False,3,18.016666666666666,0,Normal,Normal,Ulykke
3395491,2025-11-19 12:19:38,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3395620,2025-11-19 13:09:54,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3395670,2025-11-19 13:19:10,13,Dag,False,3,10.15,1,Degradert,Normal,Ulykke
3395709,2025-11-19 13:33:24,13,Dag,False,3,13.183333333333334,0,Normal,Normal,Brann
3395869,2025-11-19 14:39:32,14,Dag,False,3,14.766666666666667,0,Normal,Normal,Brann
3395961,2025-11-19 15:22:52,15,Dag,False,3,9.366666666666667,0,Normal,Normal,Unødige og falske utrykninger
3395984,2025-11-19 15:37:02,15,Dag,False,3,10.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
3396003,2025-11-19 15:51:03,15,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3396107,2025-11-19 17:02:49,17,Dag,False,3,13.7,0,Normal,Normal,Unødige og falske utrykninger
3396131,2025-11-19 17:20:18,17,Dag,False,3,18.733333333333334,0,Normal,Normal,Andre typer oppdrag
3396205,2025-11-19 17:54:39,17,Dag,False,3,13.983333333333333,0,Normal,Normal,Brann
3396307,2025-11-19 19:12:27,19,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3396355,2025-11-19 19:53:11,19,Natt,False,2,12.8,0,Normal,Normal,Brann
3396430,2025-11-19 21:22:14,21,Natt,False,2,13.666666666666666,0,Normal,Normal,Andre typer oppdrag
3396469,2025-11-19 21:59:45,21,Natt,False,2,16.016666666666666,0,Normal,Normal,Andre typer oppdrag
3396478,2025-11-19 22:10:15,22,Natt,False,2,14.483333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3396535,2025-11-20 00:34:44,0,Natt,False,2,28.15,0,Normal,Normal,Ulykke
3396539,2025-11-20 00:56:53,0,Natt,False,2,14.983333333333333,1,Svikt,Degradert,Andre typer oppdrag
3396558,2025-11-20 02:13:55,2,Natt,False,2,12.966666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3396570,2025-11-20 03:45:16,3,Natt,False,2,13.183333333333334,0,Normal,Normal,Unødige og falske utrykninger
3396590,2025-11-20 05:56:48,5,Natt,False,2,4.6,0,Normal,Normal,Unødige og falske utrykninger
3396622,2025-11-20 07:13:50,7,Dag,False,3,8.733333333333334,0,Normal,Normal,Unødige og falske utrykninger
3396797,2025-11-20 08:57:06,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3397028,2025-11-20 10:21:05,10,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3397165,2025-11-20 11:11:03,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3397389,2025-11-20 12:27:02,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3397502,2025-11-20 13:07:31,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3397576,2025-11-20 13:33:15,13,Dag,False,3,13.583333333333334,0,Normal,Normal,Ulykke
3397747,2025-11-20 14:44:56,14,Dag,False,3,9.2,0,Normal,Normal,Unødige og falske utrykninger
3397971,2025-11-20 16:32:31,16,Dag,False,3,9.616666666666667,0,Normal,Normal,Brann
3398017,2025-11-20 17:03:15,17,Dag,False,3,18.733333333333334,0,Normal,Normal,Unødige og falske utrykninger
3398151,2025-11-20 18:17:39,18,Dag,False,3,13.9,0,Normal,Normal,Brann
3398235,2025-11-20 19:33:15,19,Natt,False,2,16.71666666666667,0,Normal,Normal,Ulykke
3398288,2025-11-20 20:19:35,20,Natt,False,2,30.0,0,Normal,Normal,Unødige og falske utrykninger
3398292,2025-11-20 20:20:28,20,Natt,False,2,26.666666666666668,1,Svikt,Degradert,Ulykke
3398345,2025-11-20 21:23:07,21,Natt,False,2,13.283333333333333,0,Normal,Normal,Brann
3398349,2025-11-20 21:32:16,21,Natt,False,2,10.733333333333334,1,Svikt,Degradert,Andre typer oppdrag
3398352,2025-11-20 21:42:13,21,Natt,False,2,11.35,1,Svikt,Degradert,Unødige og falske utrykninger
3398404,2025-11-20 22:51:24,22,Natt,False,2,19.5,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3398472,2025-11-21 01:04:44,1,Natt,False,2,14.3,0,Normal,Normal,Unødige og falske utrykninger
3398502,2025-11-21 03:24:48,3,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3398526,2025-11-21 05:22:04,5,Natt,False,2,15.9,0,Normal,Normal,Unødige og falske utrykninger
3398527,2025-11-21 05:28:13,5,Natt,False,2,11.5,1,Svikt,Degradert,Unødige og falske utrykninger
3398637,2025-11-21 08:05:18,8,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3398760,2025-11-21 08:59:15,8,Dag,False,3,12.966666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3399257,2025-11-21 11:46:13,11,Dag,False,3,26.166666666666668,0,Normal,Normal,Unødige og falske utrykninger
3399272,2025-11-21 11:55:57,11,Dag,False,3,13.516666666666667,1,Degradert,Normal,Ulykke
3399331,2025-11-21 12:17:53,12,Dag,False,3,11.866666666666667,0,Normal,Normal,Unødige og falske utrykninger
3399535,2025-11-21 13:31:49,13,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3399697,2025-11-21 14:36:40,14,Dag,False,3,14.566666666666666,0,Normal,Normal,Ulykke
3399742,2025-11-21 15:03:24,15,Dag,False,3,11.25,0,Normal,Normal,Brann
3399745,2025-11-21 15:05:25,15,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3399825,2025-11-21 15:45:23,15,Dag,False,3,11.166666666666666,0,Normal,Normal,Unødige og falske utrykninger
3399828,2025-11-21 15:48:45,15,Dag,False,3,9.7,1,Degradert,Normal,Unødige og falske utrykninger
3399907,2025-11-21 16:40:10,16,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3399911,2025-11-21 16:42:44,16,Dag,False,3,14.3,1,Degradert,Normal,Unødige og falske utrykninger
3399936,2025-11-21 16:53:15,16,Dag,False,3,17.2,1,Degradert,Normal,Ulykke
3399952,2025-11-21 17:10:23,17,Dag,False,3,18.616666666666667,1,Degradert,Normal,Brann
3399995,2025-11-21 17:42:34,17,Dag,False,3,10.866666666666667,0,Normal,Normal,Unødige og falske utrykninger
3400056,2025-11-21 18:28:46,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3400205,2025-11-21 20:36:23,20,Natt,False,2,11.666666666666666,0,Normal,Normal,Brann
3400245,2025-11-21 21:40:19,21,Natt,False,2,15.65,0,Normal,Normal,Unødige og falske utrykninger
3400254,2025-11-21 21:50:05,21,Natt,False,2,10.616666666666667,1,Svikt,Degradert,Brann
3400275,2025-11-21 22:20:03,22,Natt,False,2,11.833333333333334,0,Normal,Normal,Andre typer oppdrag
3400344,2025-11-22 00:00:32,0,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3400405,2025-11-22 01:53:17,1,Natt,True,2,31.266666666666666,0,Normal,Normal,Andre typer oppdrag
3400440,2025-11-22 03:55:58,3,Natt,True,2,9.55,0,Normal,Normal,Unødige og falske utrykninger
3400458,2025-11-22 05:06:26,5,Natt,True,2,10.05,0,Normal,Normal,Ulykke
3400565,2025-11-22 08:35:26,8,Dag,True,2,62.916666666666664,0,Normal,Normal,Unødige og falske utrykninger
3400602,2025-11-22 09:25:17,9,Dag,True,2,22.483333333333334,1,Svikt,Degradert,Andre typer oppdrag
3400733,2025-11-22 11:21:24,11,Dag,True,2,12.35,0,Normal,Normal,Andre typer oppdrag
3400895,2025-11-22 13:09:44,13,Dag,True,2,109.01666666666667,0,Normal,Normal,Andre typer oppdrag
3400945,2025-11-22 13:54:06,13,Dag,True,2,12.666666666666666,1,Svikt,Degradert,Brann
3400955,2025-11-22 14:08:19,14,Dag,True,2,31.783333333333335,1,Svikt,Degradert,Ulykke
3400971,2025-11-22 14:17:37,14,Dag,True,2,15.283333333333333,2,Svikt,Svikt,Brann
3400977,2025-11-22 14:19:07,14,Dag,True,2,12.966666666666667,3,Svikt,Svikt,Andre typer oppdrag
3400987,2025-11-22 14:26:07,14,Dag,True,2,11.916666666666666,4,Svikt,Svikt,Unødige og falske utrykninger
3400986,2025-11-22 14:26:26,14,Dag,True,2,12.966666666666667,5,Svikt,Svikt,Unødige og falske utrykninger
3401030,2025-11-22 15:04:14,15,Dag,True,2,31.833333333333332,0,Normal,Normal,Ulykke
3401087,2025-11-22 15:53:12,15,Dag,True,2,11.283333333333333,0,Normal,Normal,Unødige og falske utrykninger
3401127,2025-11-22 16:25:44,16,Dag,True,2,13.916666666666666,0,Normal,Normal,Ulykke
3401133,2025-11-22 16:34:24,16,Dag,True,2,13.15,1,Svikt,Degradert,Unødige og falske utrykninger
3401140,2025-11-22 16:41:04,16,Dag,True,2,9.233333333333334,1,Svikt,Degradert,Ulykke
3401197,2025-11-22 17:27:41,17,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3401253,2025-11-22 18:01:23,18,Dag,True,2,31.4,0,Normal,Normal,Andre typer oppdrag
3401331,2025-11-22 18:53:30,18,Dag,True,2,11.25,0,Normal,Normal,Unødige og falske utrykninger
3401381,2025-11-22 19:28:21,19,Natt,True,2,11.283333333333333,0,Normal,Normal,Unødige og falske utrykninger
3401418,2025-11-22 20:09:15,20,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3401501,2025-11-22 22:06:55,22,Natt,True,2,14.683333333333334,0,Normal,Normal,Unødige og falske utrykninger
3401518,2025-11-22 22:29:21,22,Natt,True,2,9.2,0,Normal,Normal,Unødige og falske utrykninger
3401541,2025-11-22 23:08:25,23,Natt,True,2,11.883333333333333,0,Normal,Normal,Brann
3401545,2025-11-22 23:12:22,23,Natt,True,2,26.45,1,Svikt,Degradert,Unødige og falske utrykninger
3401548,2025-11-22 23:16:04,23,Natt,True,2,13.5,2,Svikt,Svikt,Unødige og falske utrykninger
3401561,2025-11-22 23:26:51,23,Natt,True,2,12.966666666666667,2,Svikt,Svikt,Unødige og falske utrykninger
3401702,2025-11-23 03:10:52,3,Natt,True,2,149.95,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3401681,2025-11-23 04:12:31,4,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3401695,2025-11-23 04:39:59,4,Natt,True,2,15.1,1,Svikt,Degradert,Brann
3401710,2025-11-23 06:31:23,6,Natt,True,2,12.166666666666666,0,Normal,Normal,Ulykke
3401712,2025-11-23 06:33:11,6,Natt,True,2,33.31666666666666,1,Svikt,Degradert,Andre typer oppdrag
3401724,2025-11-23 06:55:10,6,Natt,True,2,14.133333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3401737,2025-11-23 07:06:33,7,Dag,True,2,9.033333333333333,1,Svikt,Degradert,Unødige og falske utrykninger
3401744,2025-11-23 07:24:44,7,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3401777,2025-11-23 09:01:44,9,Dag,True,2,10.333333333333332,0,Normal,Normal,Unødige og falske utrykninger
3402016,2025-11-23 12:46:04,12,Dag,True,2,14.366666666666667,0,Normal,Normal,Andre typer oppdrag
3402027,2025-11-23 12:56:18,12,Dag,True,2,10.266666666666666,1,Svikt,Degradert,Unødige og falske utrykninger
3402086,2025-11-23 13:51:41,13,Dag,True,2,32.53333333333333,0,Normal,Normal,Andre typer oppdrag
3402249,2025-11-23 16:40:47,16,Dag,True,2,18.333333333333336,0,Normal,Normal,Andre typer oppdrag
3402262,2025-11-23 16:53:29,16,Dag,True,2,33.91666666666667,1,Svikt,Degradert,110-oppdrag uten involvering av brannvesen
3402409,2025-11-23 19:32:29,19,Natt,True,2,15.783333333333333,0,Normal,Normal,Ulykke
3402413,2025-11-23 19:35:45,19,Natt,True,2,12.966666666666667,1,Svikt,Degradert,Unødige og falske utrykninger
3402504,2025-11-23 22:59:11,22,Natt,True,2,22.3,0,Normal,Normal,Andre typer oppdrag
3402557,2025-11-24 02:10:51,2,Natt,False,2,15.5,0,Normal,Normal,Unødige og falske utrykninger
3402562,2025-11-24 02:41:15,2,Natt,False,2,11.116666666666667,0,Normal,Normal,Ulykke
3402575,2025-11-24 04:39:47,4,Natt,False,2,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3402772,2025-11-24 09:00:20,9,Dag,False,3,10.7,0,Normal,Normal,Unødige og falske utrykninger
3402920,2025-11-24 09:57:45,9,Dag,False,3,7.666666666666667,0,Normal,Normal,Ulykke
3403041,2025-11-24 10:41:51,10,Dag,False,3,10.5,0,Normal,Normal,Unødige og falske utrykninger
3403122,2025-11-24 11:17:28,11,Dag,False,3,12.733333333333333,0,Normal,Normal,Unødige og falske utrykninger
3403150,2025-11-24 11:28:51,11,Dag,False,3,4.833333333333333,1,Degradert,Normal,Ulykke
3403152,2025-11-24 11:30:12,11,Dag,False,3,20.95,1,Degradert,Normal,Unødige og falske utrykninger
3403315,2025-11-24 12:32:59,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3403572,2025-11-24 14:11:48,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3403644,2025-11-24 14:43:55,14,Dag,False,3,16.883333333333333,0,Normal,Normal,Andre typer oppdrag
3403812,2025-11-24 16:16:09,16,Dag,False,3,15.8,0,Normal,Normal,Andre typer oppdrag
3403827,2025-11-24 16:25:28,16,Dag,False,3,14.1,1,Degradert,Normal,Brann
3403959,2025-11-24 17:58:51,17,Dag,False,3,14.316666666666666,0,Normal,Normal,Brann
3403988,2025-11-24 18:18:45,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3403995,2025-11-24 18:25:48,18,Dag,False,3,13.0,1,Degradert,Normal,Unødige og falske utrykninger
3404055,2025-11-24 19:02:16,19,Natt,False,2,12.4,0,Normal,Normal,Unødige og falske utrykninger
3404089,2025-11-24 19:29:05,19,Natt,False,2,8.016666666666666,0,Normal,Normal,Unødige og falske utrykninger
3404129,2025-11-24 19:56:24,19,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3404160,2025-11-24 20:29:04,20,Natt,False,2,12.933333333333334,0,Normal,Normal,Ulykke
3404175,2025-11-24 20:40:04,20,Natt,False,2,8.85,1,Svikt,Degradert,Unødige og falske utrykninger
3404180,2025-11-24 20:48:11,20,Natt,False,2,11.95,1,Svikt,Degradert,Unødige og falske utrykninger
3404184,2025-11-24 20:52:30,20,Natt,False,2,8.8,1,Svikt,Degradert,Unødige og falske utrykninger
3404227,2025-11-24 21:25:40,21,Natt,False,2,8.116666666666667,0,Normal,Normal,Andre typer oppdrag
3404313,2025-11-25 00:49:33,0,Natt,False,2,20.183333333333334,0,Normal,Normal,Unødige og falske utrykninger
3404432,2025-11-25 07:14:24,7,Dag,False,3,29.516666666666666,0,Normal,Normal,Brann
3404458,2025-11-25 07:26:53,7,Dag,False,3,12.9,1,Degradert,Normal,Unødige og falske utrykninger
3404528,2025-11-25 08:08:01,8,Dag,False,3,10.266666666666666,0,Normal,Normal,Ulykke
3404778,2025-11-25 09:37:42,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3404821,2025-11-25 09:50:30,9,Dag,False,3,15.0,1,Degradert,Normal,Unødige og falske utrykninger
3404863,2025-11-25 09:59:57,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3405040,2025-11-25 10:48:41,10,Dag,False,3,12.8,0,Normal,Normal,Unødige og falske utrykninger
3405068,2025-11-25 11:00:10,11,Dag,False,3,11.666666666666666,1,Degradert,Normal,Unødige og falske utrykninger
3405239,2025-11-25 12:02:04,12,Dag,False,3,13.2,0,Normal,Normal,Ulykke
3405266,2025-11-25 12:13:28,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
3405566,2025-11-25 13:46:32,13,Dag,False,3,12.966666666666667,0,Normal,Normal,110-oppdrag uten involvering av brannvesen
3405620,2025-11-25 14:03:23,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3405685,2025-11-25 14:30:23,14,Dag,False,3,17.766666666666666,0,Normal,Normal,Brann
3406058,2025-11-25 18:02:08,18,Dag,False,3,8.583333333333332,0,Normal,Normal,Unødige og falske utrykninger
3406175,2025-11-25 19:33:50,19,Natt,False,2,11.2,0,Normal,Normal,Unødige og falske utrykninger
3406216,2025-11-25 20:37:36,20,Natt,False,2,10.633333333333333,0,Normal,Normal,Brann
3406270,2025-11-25 22:01:14,22,Natt,False,2,40.28333333333333,0,Normal,Normal,Unødige og falske utrykninger
3406350,2025-11-26 00:46:24,0,Natt,False,2,15.95,0,Normal,Normal,Brann
3406392,2025-11-26 05:42:59,5,Natt,False,2,14.483333333333333,0,Normal,Normal,Brann
3406493,2025-11-26 07:55:29,7,Dag,False,3,28.25,0,Normal,Normal,Andre typer oppdrag
3406490,2025-11-26 07:56:45,7,Dag,False,3,11.65,1,Degradert,Normal,Ulykke
3406868,2025-11-26 10:16:13,10,Dag,False,3,14.683333333333334,0,Normal,Normal,Brann
3406989,2025-11-26 11:01:27,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3407542,2025-11-26 14:22:58,14,Dag,False,3,5.6,0,Normal,Normal,Ulykke
3407549,2025-11-26 14:28:37,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3407576,2025-11-26 14:45:04,14,Dag,False,3,15.5,0,Normal,Normal,Andre typer oppdrag
3407750,2025-11-26 16:00:26,16,Dag,False,3,21.25,0,Normal,Normal,Ulykke
3407813,2025-11-26 16:31:59,16,Dag,False,3,11.316666666666666,0,Normal,Normal,Unødige og falske utrykninger
3407980,2025-11-26 18:29:48,18,Dag,False,3,10.266666666666666,0,Normal,Normal,Brann
3408159,2025-11-26 21:20:32,21,Natt,False,2,21.716666666666665,0,Normal,Normal,Unødige og falske utrykninger
3408191,2025-11-26 22:23:59,22,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3408262,2025-11-27 03:11:41,3,Natt,False,2,15.666666666666666,0,Normal,Normal,Unødige og falske utrykninger
3408298,2025-11-27 06:33:23,6,Natt,False,2,20.366666666666667,0,Normal,Normal,Ulykke
3408566,2025-11-27 09:07:50,9,Dag,False,3,33.983333333333334,0,Normal,Normal,Andre typer oppdrag
3408860,2025-11-27 10:35:36,10,Dag,False,3,13.216666666666667,0,Normal,Normal,Andre typer oppdrag
3408868,2025-11-27 10:36:06,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3408990,2025-11-27 11:17:20,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3408989,2025-11-27 11:17:26,11,Dag,False,3,13.966666666666667,1,Degradert,Normal,Ulykke
3409225,2025-11-27 12:35:02,12,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3409231,2025-11-27 12:36:45,12,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3409519,2025-11-27 14:00:35,14,Dag,False,3,11.966666666666667,0,Normal,Normal,Brann
3409540,2025-11-27 14:09:21,14,Dag,False,3,12.966666666666667,1,Degradert,Normal,110-oppdrag uten involvering av brannvesen
3409562,2025-11-27 14:20:41,14,Dag,False,3,15.016666666666667,1,Degradert,Normal,Ulykke
3409629,2025-11-27 14:46:20,14,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3409644,2025-11-27 14:53:11,14,Dag,False,3,9.2,1,Degradert,Normal,Brann
3409705,2025-11-27 15:21:04,15,Dag,False,3,12.966666666666667,0,Normal,Normal,Ulykke
3410058,2025-11-27 19:03:19,19,Natt,False,2,9.533333333333333,0,Normal,Normal,Brann
3410075,2025-11-27 19:13:04,19,Natt,False,2,12.916666666666666,0,Normal,Normal,Ulykke
3410083,2025-11-27 19:22:35,19,Natt,False,2,10.35,1,Svikt,Degradert,Ulykke
3410117,2025-11-27 19:46:35,19,Natt,False,2,13.05,0,Normal,Normal,Unødige og falske utrykninger
3410154,2025-11-27 20:38:29,20,Natt,False,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3410171,2025-11-27 20:54:09,20,Natt,False,2,7.366666666666666,0,Normal,Normal,Unødige og falske utrykninger
3410174,2025-11-27 20:56:58,20,Natt,False,2,16.983333333333334,1,Svikt,Degradert,Unødige og falske utrykninger
3410265,2025-11-27 23:37:39,23,Natt,False,2,7.366666666666666,0,Normal,Normal,Unødige og falske utrykninger
3410357,2025-11-28 03:13:15,3,Natt,False,2,16.95,0,Normal,Normal,Unødige og falske utrykninger
3410448,2025-11-28 07:18:05,7,Dag,False,3,12.583333333333334,0,Normal,Normal,Brann
3410494,2025-11-28 07:55:32,7,Dag,False,3,7.933333333333334,0,Normal,Normal,Ulykke
3410572,2025-11-28 08:31:39,8,Dag,False,3,23.0,0,Normal,Normal,Brann
3410640,2025-11-28 09:02:34,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3410657,2025-11-28 09:08:38,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3410741,2025-11-28 09:37:52,9,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3410745,2025-11-28 09:39:03,9,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3410960,2025-11-28 10:41:17,10,Dag,False,3,18.2,0,Normal,Normal,Ulykke
3410963,2025-11-28 10:41:37,10,Dag,False,3,12.966666666666667,1,Degradert,Normal,Unødige og falske utrykninger
3411118,2025-11-28 11:44:57,11,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3411631,2025-11-28 14:34:02,14,Dag,False,3,10.6,0,Normal,Normal,Ulykke
3411734,2025-11-28 15:22:21,15,Dag,False,3,23.65,0,Normal,Normal,Ulykke
3411746,2025-11-28 15:31:46,15,Dag,False,3,12.55,1,Degradert,Normal,Ulykke
3411749,2025-11-28 15:32:14,15,Dag,False,3,9.916666666666668,2,Svikt,Degradert,Brann
3411853,2025-11-28 16:42:28,16,Dag,False,3,14.983333333333333,0,Normal,Normal,Unødige og falske utrykninger
3412022,2025-11-28 18:31:54,18,Dag,False,3,12.966666666666667,0,Normal,Normal,Andre typer oppdrag
3412158,2025-11-28 20:39:51,20,Natt,False,2,19.8,0,Normal,Normal,Ulykke
3412223,2025-11-28 22:26:35,22,Natt,False,2,32.63333333333333,0,Normal,Normal,Andre typer oppdrag
3412273,2025-11-28 23:32:17,23,Natt,False,2,12.066666666666666,0,Normal,Normal,Ulykke
3412306,2025-11-29 01:16:54,1,Natt,True,2,15.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
3412385,2025-11-29 04:21:00,4,Natt,True,2,11.6,0,Normal,Normal,Ulykke
3412402,2025-11-29 05:31:46,5,Natt,True,2,12.683333333333334,0,Normal,Normal,Brann
3412510,2025-11-29 09:09:39,9,Dag,True,2,12.966666666666667,0,Normal,Normal,Brann
3412571,2025-11-29 10:20:57,10,Dag,True,2,13.666666666666666,0,Normal,Normal,Brann
3412577,2025-11-29 10:23:14,10,Dag,True,2,6.6,1,Svikt,Degradert,Unødige og falske utrykninger
3412616,2025-11-29 10:53:04,10,Dag,True,2,14.95,0,Normal,Normal,Unødige og falske utrykninger
3412681,2025-11-29 12:00:11,12,Dag,True,2,11.483333333333333,0,Normal,Normal,Unødige og falske utrykninger
3412798,2025-11-29 13:41:56,13,Dag,True,2,7.416666666666667,0,Normal,Normal,Unødige og falske utrykninger
3412816,2025-11-29 13:57:34,13,Dag,True,2,9.6,0,Normal,Normal,Unødige og falske utrykninger
3412891,2025-11-29 15:07:56,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3412953,2025-11-29 16:08:09,16,Dag,True,2,12.216666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413013,2025-11-29 16:58:01,16,Dag,True,2,10.733333333333334,0,Normal,Normal,Unødige og falske utrykninger
3413139,2025-11-29 18:35:54,18,Dag,True,2,15.95,0,Normal,Normal,Andre typer oppdrag
3413143,2025-11-29 18:38:08,18,Dag,True,2,39.46666666666667,1,Svikt,Degradert,Ulykke
3413165,2025-11-29 19:07:37,19,Natt,True,2,25.316666666666666,1,Svikt,Degradert,Andre typer oppdrag
3413244,2025-11-29 20:35:44,20,Natt,True,2,19.533333333333335,0,Normal,Normal,Ulykke
3413311,2025-11-29 21:49:22,21,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413376,2025-11-29 23:21:29,23,Natt,True,2,10.066666666666666,0,Normal,Normal,Ulykke
3413405,2025-11-30 00:13:03,0,Natt,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413408,2025-11-30 00:21:33,0,Natt,True,2,13.716666666666667,1,Svikt,Degradert,Andre typer oppdrag
3413432,2025-11-30 01:14:54,1,Natt,True,2,23.966666666666665,0,Normal,Normal,Brann
3413471,2025-11-30 02:35:44,2,Natt,True,2,10.433333333333334,0,Normal,Normal,Unødige og falske utrykninger
3413493,2025-11-30 03:51:12,3,Natt,True,2,8.5,0,Normal,Normal,Andre typer oppdrag
3413494,2025-11-30 03:53:32,3,Natt,True,2,9.7,1,Svikt,Degradert,Unødige og falske utrykninger
3413498,2025-11-30 04:20:22,4,Natt,True,2,14.116666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413585,2025-11-30 08:48:41,8,Dag,True,2,16.166666666666664,0,Normal,Normal,Ulykke
3413664,2025-11-30 10:33:24,10,Dag,True,2,18.03333333333333,0,Normal,Normal,Brann
3413805,2025-11-30 13:04:18,13,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413809,2025-11-30 13:04:54,13,Dag,True,2,6.816666666666666,1,Svikt,Degradert,Unødige og falske utrykninger
3413819,2025-11-30 13:17:52,13,Dag,True,2,15.666666666666666,0,Normal,Normal,Andre typer oppdrag
3413939,2025-11-30 14:53:46,14,Dag,True,2,18.483333333333334,0,Normal,Normal,Ulykke
3413983,2025-11-30 15:46:53,15,Dag,True,2,12.966666666666667,0,Normal,Normal,Unødige og falske utrykninger
3413990,2025-11-30 15:51:39,15,Dag,True,2,13.166666666666666,1,Svikt,Degradert,Unødige og falske utrykninger
3414011,2025-11-30 16:08:05,16,Dag,True,2,8.35,0,Normal,Normal,Brann
3414058,2025-11-30 16:56:09,16,Dag,True,2,16.733333333333334,0,Normal,Normal,Unødige og falske utrykninger
3414172,2025-11-30 18:36:56,18,Dag,True,2,120.63333333333334,0,Normal,Normal,Ulykke
3414302,2025-11-30 22:18:47,22,Natt,True,2,12.866666666666667,0,Normal,Normal,Brann
3414305,2025-11-30 22:30:56,22,Natt,True,2,7.066666666666666,1,Svikt,Degradert,Ulykke
3414312,2025-11-30 22:40:34,22,Natt,True,2,16.45,0,Normal,Normal,Brann
